block1,block2,block3,block4,block5,block6,block7,block8,block9,block10,block11,block12,block13,block14,block15,block16,target
0.16061843081566274,0.8343099519523155,0.23905034602436626,0.3577338704040609,0.6007145536110757,0.8166649213472388,0.1495790826373693,0.6896296459576767,0.9968560670116074,0.6995909748022671,0.07857473326488318,0.5521657329878319,0.4056228641775558,0.9976447055232017,0.1917693961692939,0.48011905019399914,bch
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,polar
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,Block
0.5,0.5471513271331787,0.4551847577095032,0.6268202066421509,0.5471513271331787,0.4551847577095032,0.6268202066421509,0.5471513271331787,0.4551847577095032,0.6268202066421509,0.5471513271331787,0.4551847577095032,0.6268202,0.5,0.5,0.5,Conv
0.12083117742741145,0.43068099992456454,0.3049195786397316,0.17953608177468383,0.38627244046263043,0.32039491103461304,0.8221642246846524,0.16236322996810904,0.2990422542195873,0.26369796698638925,0.455033346088594,0.7293061554937801,0.49068288025589735,0.25692911800525364,0.5874148281396334,0.08137292592158996,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,Block
0.5,0.42862963676452637,0.40227100253105164,0.524844765663147,0.40227100253105164,0.524844765663147,0.40227100253105164,0.5955374836921692,0.5,0.42862963676452637,0.3354904353618622,0.4977234899997711,0.52484477,0.40227100253105164,0.5955374836921692,0.5,Conv
0.6969333725480564,0.24375518039139688,0.062420859452063104,0.14161799992253365,0.9513595255888297,0.1806102423794318,0.7923661218437944,0.6854705986439245,0.001787344714083039,0.25753814767121386,0.4966455956234004,0.05147320889255513,0.2920010712856129,0.8674523476186119,0.5274400947018033,0.3651617197548931,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,Block
0.5,0.4275609850883484,0.46292948722839355,0.5079359412193298,0.4275609850883484,0.39165419340133667,0.3992435932159424,0.47083112597465515,0.5079359412193298,0.4275609850883484,0.39165419340133667,0.47083112597465515,0.4353482,0.46292948722839355,0.5079359412193298,0.4275609850883484,Conv
0.2763147833058962,0.9433693873482724,0.5318670547925394,0.352050781637984,0.06908437691678393,0.3658442865161293,0.4370337687153816,0.4796249514896038,0.47561876192314545,0.5605761576159981,0.8069505449217346,0.20353998166287424,0.17935974148908695,0.7690040741307905,0.7738788633561247,0.990751322348642,bch
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,0.0,Block
0.5,0.3752974271774292,0.45611628890037537,0.32410410046577454,0.45611628890037537,0.32410410046577454,0.45611628890037537,0.4438830316066742,0.5,0.3752974271774292,0.33502495288848877,0.4009747803211212,0.3241041,0.45611628890037537,0.4438830316066742,0.5,Conv
0.3443744312774327,0.806490832575698,0.6304360233860458,0.6748547728936407,0.055103620932065445,0.8103461063414543,0.014754491843909867,0.05151251956717795,0.923556781492199,0.3227298879431584,0.5373793091608542,0.3532821008900604,0.3521697065412296,0.11798991844501716,0.7078531744431638,0.36782633891551575,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,Block
0.5,0.38805943727493286,0.47282981872558594,0.6099554896354675,0.38805943727493286,0.47282981872558594,0.6099554896354675,0.38805943727493286,0.47282981872558594,0.4979121685028076,0.36256128549575806,0.5837865471839905,0.49791217,0.36256128549575806,0.47074857354164124,0.5837865471839905,Conv
0.09458643691994872,0.27024181290951177,0.731294033793052,0.7311348748795371,0.6633301758160551,0.14320439290420117,0.9414698291968753,0.5422591184906121,0.7235707289003125,0.5297264425663682,0.4152545776254005,0.8270301588670216,0.1999851614786764,0.7795382258792408,0.23125509324420557,0.3047253902842454,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,polar
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Block
0.5,0.5017598271369934,0.39704957604408264,0.5059236884117126,0.5017598271369934,0.39704957604408264,0.5059236884117126,0.5017598271369934,0.39704957604408264,0.5076831579208374,0.39873600006103516,0.4044303894042969,0.40273604,0.5076831579208374,0.39704957604408264,0.5059236884117126,Conv
0.5626175635021708,0.9637355989600832,0.7304994210652318,0.6306744873815868,0.6436388656253713,0.26222305817875546,0.24189112014610703,0.4857178861679766,0.04758698735450406,0.9229589832545984,0.12896002591221867,0.9540056722291558,0.007052561677471592,0.6776103682938862,0.39639636799341804,0.4210145367230116,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1.0,1.0,polar
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,Block
0.5,0.470522403717041,0.5172796249389648,0.6267399191856384,0.470522403717041,0.5172796249389648,0.6267399191856384,0.470522403717041,0.5172796249389648,0.5987378358840942,0.48777714371681213,0.6427688598632812,0.59873784,0.48777714371681213,0.6152310371398926,0.6427688598632812,Conv
0.3459517919126247,0.8794253717984379,0.9239840295910474,0.6046207896706158,0.18044089295818722,0.8048263660544159,0.6426020362342699,0.16184210829814427,0.17839318631143974,0.6455831820363676,0.7383915799220699,0.6953052495590323,0.893658457295267,0.44347568267336956,0.3211341190674467,0.397157022657314,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,polar
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.0,1.0,0.0,Block
0.5,0.48119357228279114,0.508681058883667,0.3745775818824768,0.48119357228279114,0.508681058883667,0.3745775818824768,0.48119357228279114,0.508681058883667,0.3745775818824768,0.48119357228279114,0.508681058883667,0.37457758,0.5,0.5,0.5,Conv
0.46131806856039514,0.46092465012934425,0.5021733144282476,0.7182431796932411,0.8875873330407789,0.8014413043608138,0.5033964561326985,0.45981744914691136,0.2698060612077492,0.18417274046389054,0.4152622752892906,0.4463988345855613,0.46254467892924644,0.35631215634409585,0.25614825391483476,0.1864482763069495,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,Block
0.5,0.5109038352966309,0.3936949670314789,0.5536831021308899,0.3936949670314789,0.5536831021308899,0.3936949670314789,0.5428796410560608,0.5,0.5109038352966309,0.4041544198989868,0.4353967010974884,0.5536831,0.3936949670314789,0.5428796410560608,0.5,Conv
0.708029353171499,0.6665930932379204,0.21294324784590657,0.20952934107855625,0.31588167131048417,0.9635679604954597,0.2032485961194005,0.8719073927302262,0.8792344773690187,0.8243446293395645,0.7412143865648857,0.6603103513003967,0.5815216361662866,0.9216045178732587,0.7162207835202145,0.4689209437134514,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,Block
0.5,0.6098524928092957,0.5249007940292358,0.4783972203731537,0.6098524928092957,0.633294939994812,0.5033051371574402,0.4783972203731537,0.5,0.6098524928092957,0.633294939994812,0.5033051371574402,0.5890955,0.633294939994812,0.612993597984314,0.612993597984314,Conv
0.301557363187526,0.577451531316468,0.23056725116408539,0.06795790862461093,0.17786033256515343,0.7472888565634755,0.5723877865365204,0.15498838677070548,0.32094646169863816,0.6378407608361444,0.46713454708588464,0.623330626674472,0.7474297295892379,0.6148240131721686,0.8828784366313904,0.6346965435966124,bch
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,polar
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,Block
0.5,0.5631582736968994,0.4729146361351013,0.4776982069015503,0.5631582736968994,0.4729146361351013,0.4776982069015503,0.5631582736968994,0.4729146361351013,0.4776982069015503,0.5631582736968994,0.4729146361351013,0.4776982,0.5,0.5,0.5,Conv
0.601263850129544,0.5080865851463944,0.5130149801700564,0.15106664437104067,0.26107230779746826,0.7183094123553353,0.9774832871108695,0.9854075101742767,0.16558990933934414,0.14355421287968606,0.08250446502078579,0.7747982963342609,0.4826848324696955,0.09575495733998218,0.5639845659921913,0.4080229246982082,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,polar
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,Block
0.5,0.3994326591491699,0.6362425088882446,0.48020726442337036,0.3994326591491699,0.6362425088882446,0.48020726442337036,0.3994326591491699,0.6362425088882446,0.48020726442337036,0.3994326591491699,0.6362425088882446,0.48020726,0.5,0.5,0.5,Conv
0.9704618251478268,0.3595249994741714,0.18095058852802592,0.3707202403750697,0.27309817802011016,0.04015270584843067,0.7033889715910443,0.9962360301055859,0.48845222612170647,0.8068412051846554,0.4678760318988687,0.8795448509097239,0.7573296720155571,0.729822184566998,0.6306450365409557,0.2502227944841833,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,Block
0.5,0.42347222566604614,0.5718067288398743,0.4743478298187256,0.5718067288398743,0.4743478298187256,0.5718067288398743,0.5512782335281372,0.5,0.42347222566604614,0.4951728284358978,0.6212983727455139,0.47434783,0.5718067288398743,0.5512782335281372,0.5,Conv
0.6266154786298419,0.7860828143929065,0.9635185328038813,0.9894985940283448,0.14561717303271426,0.016050899518597617,0.19995029159200628,0.33837068953433014,0.5212055076740668,0.8846425933985606,0.40275715853384764,0.2689983264196206,0.27259938243790427,0.8353316488175376,0.3306523320693129,0.4890062766738019,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,Block
0.5,0.44622117280960083,0.4613873064517975,0.5626803636550903,0.4613873064517975,0.6149097681045532,0.5,0.5,0.5,0.44622117280960083,0.4083695411682129,0.5776756405830383,0.61490977,0.44622117280960083,0.4613873064517975,0.5626803636550903,Conv
0.6842961956327167,0.3546223892900642,0.07214752904982003,0.40306755134937566,0.8188343634095014,0.03905432703199063,0.766274604786209,0.619422858404501,0.7694655629932804,0.7060357596849743,0.35584828417671643,0.9338332899375392,0.1046479502991301,0.9949170149553687,0.39783922233084446,0.48765084988097374,bch
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,polar
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Block
0.5,0.6068862676620483,0.5235979557037354,0.5030000805854797,0.6068862676620483,0.5235979557037354,0.5030000805854797,0.6068862676620483,0.5235979557037354,0.6097456216812134,0.6291808485984802,0.6319763660430908,0.5265905,0.6097456216812134,0.5235979557037354,0.5030000805854797,Conv
0.7893116433227639,0.6584820251517387,0.3161344679167106,0.20028675684595199,0.8779518814785876,0.2935193156930317,0.6139440287896119,0.33540101130166433,0.9766969950050706,0.9698439919598745,0.6957913604583758,0.9134010545468775,0.34157991651218467,0.8376633713476304,0.17197385250962793,0.581741169348172,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1.0,1.0,polar
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,Block
0.5,0.3742280602455139,0.37589919567108154,0.3926239311695099,0.3742280602455139,0.37589919567108154,0.3926239311695099,0.3742280602455139,0.37589919567108154,0.2788010537624359,0.2648109495639801,0.2802368700504303,0.27880105,0.37589919567108154,0.3926239311695099,0.3742280602455139,Conv
0.14752560999368225,0.1144690895097612,0.7040539614852394,0.658824810014033,0.13398843727486054,0.12608420859987068,0.704271128218385,0.8422825312852922,0.9360196717002703,0.9052099779694974,0.3880654467042597,0.8823481660483756,0.804853197318407,0.743608621608413,0.27731233121649923,0.22923992402980897,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,polar
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,1.0,Block
0.5,0.5215765237808228,0.6382691264152527,0.5127435922622681,0.5215765237808228,0.6579606533050537,0.6499558091163635,0.5342823266983032,0.6382691264152527,0.5342823266983032,0.6579606533050537,0.6693406701087952,0.66934067,0.6499558091163635,0.5127435922622681,0.5215765237808228,Conv
0.6289337404644149,0.10392240618863469,0.042884008068761914,0.14334440774503499,0.19531224926051427,0.6243733210622908,0.6727194364709719,0.5626592172626876,0.2490813267958235,0.4439892513382828,0.2130048184172395,0.14189773609945266,0.39271023769914304,0.02783545850334357,0.7883898610037084,0.4065247162174087,bch
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,Block
0.5,0.6234521865844727,0.3735705018043518,0.48313280940055847,0.3735705018043518,0.48313280940055847,0.3735705018043518,0.36083969473838806,0.5,0.6234521865844727,0.4968244135379791,0.2518724203109741,0.4831328,0.3735705018043518,0.36083969473838806,0.5,Conv
0.07580432668474502,0.2926597457315743,0.12402646434804931,0.5356758196602182,0.03676555460314812,0.21048231692650576,0.5990354549667246,0.28265188533927776,0.5426098479774031,0.982325287686895,0.7277614177984936,0.3231851025841018,0.5106109081269962,0.3143269501939584,0.9135566788952756,0.8721201506038746,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Block
0.5,0.5860359072685242,0.606676459312439,0.6415811777114868,0.606676459312439,0.5583903193473816,0.5860359072685242,0.6858879923820496,0.6610540747642517,0.6415811777114868,0.6858879923820496,0.6610540747642517,0.6415812,0.6858879923820496,0.7341140508651733,0.7341140508651733,Conv
0.5853813811357313,0.48032953403138356,0.5107231250682905,0.9456492573916505,0.9399966854832575,0.8403624286284314,0.1640655718863725,0.5716776771018222,0.4702479069200911,0.5456976426897875,0.15888574109592124,0.44523142322041065,0.5064452341754216,0.5224546077718477,0.5568944428016559,0.06251866756226321,bch
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,polar
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,Block
0.5,0.544445812702179,0.4866810739040375,0.6151732206344604,0.544445812702179,0.4866810739040375,0.6151732206344604,0.544445812702179,0.4866810739040375,0.6151732206344604,0.544445812702179,0.4866810739040375,0.6151732,0.5,0.5,0.5,Conv
0.6981696669917514,0.7920620422046709,0.202983492623529,0.7762799933878811,0.3962776958026485,0.45261112075550114,0.816800485525937,0.2947993124375955,0.35490153895914833,0.4083535219146168,0.8540934118903786,0.036755651097298725,0.5535404609995853,0.6966267632282929,0.8065793842413199,0.6663927929983042,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,Block
0.5,0.6170336604118347,0.5663813352584839,0.5820538401603699,0.5663813352584839,0.5820538401603699,0.5663813352584839,0.46362292766571045,0.5,0.6170336604118347,0.6778870224952698,0.5302969217300415,0.58205384,0.5663813352584839,0.46362292766571045,0.5,Conv
0.8169006272440873,0.18330196512352348,0.5467091439322195,0.8171432181368875,0.5983796253204889,0.4622927806669346,0.22088334704697155,0.35972551690884624,0.4433598035094597,0.34064416385885066,0.429590928658105,0.038719333232026365,0.609219838272839,0.6405870895278951,0.25909123219539254,0.9894421449161276,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,Block
0.5,0.5020559430122375,0.6042749881744385,0.626526415348053,0.6042749881744385,0.626526415348053,0.6042749881744385,0.6246001124382019,0.5,0.5020559430122375,0.606239914894104,0.7175679802894592,0.6265264,0.6042749881744385,0.6246001124382019,0.5,Conv
0.4475186699782199,0.7661233522863898,0.8479145824321953,0.8349251566927687,0.4973362545694632,0.14578755355498374,0.7039681222044858,0.04890038765218119,0.9661588714015789,0.8451349801117533,0.8735407385607314,0.6085558550493235,0.34425715466978857,0.6063134702733874,0.371232800429217,0.7033532014042562,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,Block
0.5,0.6204966902732849,0.5354910492897034,0.37638619542121887,0.6204966902732849,0.6533643007278442,0.4103032052516937,0.37638619542121887,0.5,0.6204966902732849,0.6533643007278442,0.4103032052516937,0.49668545,0.5354910492897034,0.37638619542121887,0.6204966902732849,Conv
0.2730365885403455,0.368045288131294,0.6451391545217562,0.29638881444776066,0.013015238765796133,0.4685347302702463,0.03605355712663372,0.88534335413653,0.12666211245021763,0.7540739762028478,0.958327219474785,0.9088177799548304,0.7986427600116279,0.1398893859844934,0.06963181410609498,0.444537749147661,bch
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,polar
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,Block
0.5,0.6282538175582886,0.5959529280662537,0.5247724056243896,0.6282538175582886,0.7136878371238708,0.6195882558822632,0.5247724056243896,0.5,0.6282538175582886,0.7136878371238708,0.6195882558822632,0.6511058,0.7136878371238708,0.733515739440918,0.733515739440918,Conv
0.06261378328906775,0.27124115258768744,0.30017520841542744,0.021987754666510706,0.25429214293159785,0.07876741953031452,0.15715857917212417,0.5635044711398678,0.05947408484494865,0.8051512554011768,0.06009199653727959,0.8130220563775522,0.4256087053518005,0.6260809580826948,0.8963828636620275,0.30920296918272994,bch
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,polar
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,1.0,0.0,1.0,Block
0.5,0.4185151159763336,0.5030582547187805,0.55935138463974,0.4185151159763336,0.42149507999420166,0.4804827570915222,0.5623643398284912,0.55935138463974,0.4185151159763336,0.42149507999420166,0.5623643398284912,0.47742987,0.42149507999420166,0.4804827570915222,0.4804827570915222,Conv
0.14376461276236996,0.8108627243742207,0.13928251198794428,0.2151896010828096,0.6856483319050048,0.7488721970967838,0.8074726763703934,0.2674978385766067,0.9994396950171316,0.026912130989726002,0.366529331760195,0.31942042236984713,0.12224834821803943,0.5541987574555479,0.8295582653076319,0.7046781767485697,bch
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,polar
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,Block
0.5,0.6363201141357422,0.5718578696250916,0.5116248726844788,0.5718578696250916,0.5116248726844788,0.5718578696250916,0.3745093047618866,0.5,0.6363201141357422,0.700328528881073,0.44436025619506836,0.5116249,0.5718578696250916,0.3745093047618866,0.5,Conv
0.11071251026415174,0.9009279883510498,0.07281849708885191,0.26230089092928777,0.9620195399745461,0.28165502756034366,0.7854365961895313,0.6770343694048108,0.04293933170561448,0.4194026376462624,0.12107055181792503,0.05102748494834708,0.9664869445732795,0.7802526550465676,0.009950383952224584,0.2496569593655793,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,Block
0.5,0.4609387516975403,0.5565379858016968,0.48185068368911743,0.4609387516975403,0.5565379858016968,0.48185068368911743,0.4609387516975403,0.5565379858016968,0.48185068368911743,0.4609387516975403,0.5565379858016968,0.48185068,0.5,0.5,0.5,Conv
0.8522094608664257,0.048709566790599346,0.6922000773286787,0.6805406655285565,0.2178291054393443,0.8337237201026646,0.2779462482381735,0.6751818946792291,0.955887136707108,0.7163592543246153,0.06278018361751281,0.8594475532424566,0.8940193086751203,0.7947187607399964,0.7791716274673243,0.37152513928806197,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,Block
0.5,0.43596136569976807,0.6330278515815735,0.3583069145679474,0.6330278515815735,0.3583069145679474,0.6330278515815735,0.41942092776298523,0.5,0.43596136569976807,0.5714229941368103,0.5547983646392822,0.3583069,0.6330278515815735,0.41942092776298523,0.5,Conv
0.19414827506018983,0.7658184397781587,0.900139176614201,0.20590715470082788,0.9666216742516522,0.6939208677399537,0.19684758612774378,0.9740697751151697,0.5576023797425677,0.41908494083418113,0.18453612888166615,0.8644046153198035,0.6571753645611633,0.5199114263554148,0.7087533399663588,0.9336510289869007,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,Block
0.5,0.41462603211402893,0.5776129961013794,0.34648510813713074,0.5776129961013794,0.34648510813713074,0.5776129961013794,0.4280891418457031,0.5,0.41462603211402893,0.4920276999473572,0.505832314491272,0.3464851,0.5776129961013794,0.4280891418457031,0.5,Conv
0.024067608307111188,0.9443504859519295,0.19488400943748185,0.7226636788216448,0.008214819819006403,0.21997045672922222,0.5107696286690113,0.022339502082079243,0.11567660199786989,0.9237823858083231,0.1103108034943654,0.31561835911719294,0.5979451432709546,0.315587077461558,0.29776023004191776,0.8643602945175948,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,Block
0.5,0.4226472079753876,0.5172314047813416,0.48981717228889465,0.5172314047813416,0.567382276058197,0.4226472079753876,0.439556360244751,0.5842224955558777,0.48981717228889465,0.439556360244751,0.5842224955558777,0.48981717,0.439556360244751,0.5070534944534302,0.5070534944534302,Conv
0.8431572384132607,0.4630347074591552,0.8226940143802174,0.01601347993193636,0.7859588668092419,0.39724681156783725,0.20465223991594894,0.27593249915894,0.9768216623333615,0.6116033464366891,0.7340757995859724,0.4762892103146772,0.7797360242969384,0.2057266366486017,0.7665146274009235,0.07247481837749814,bch
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,polar
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,Block
0.5,0.448699951171875,0.39664921164512634,0.5113174319267273,0.448699951171875,0.39664921164512634,0.5113174319267273,0.448699951171875,0.39664921164512634,0.5113174319267273,0.448699951171875,0.39664921164512634,0.51131743,0.5,0.5,0.5,Conv
0.07636547940290095,0.2732581005127511,0.792069384586766,0.6636551494980873,0.42756363454416557,0.1983605186633266,0.8457484519889428,0.6347277718728024,0.040591678533176356,0.9012773170405678,0.9664847232581473,0.80550075026954,0.772430536375313,0.23349177558879375,0.16971557509926793,0.23440723631343485,bch
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,polar
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,Block
0.5,0.39106249809265137,0.5397277474403381,0.3014184832572937,0.5397277474403381,0.3014184832572937,0.5397277474403381,0.40186411142349243,0.5,0.39106249809265137,0.4295710325241089,0.440666526556015,0.30141848,0.5397277474403381,0.40186411142349243,0.5,Conv
0.935315961156855,0.657065023608372,0.38960885507744625,0.024535820406133335,0.20598431977741838,0.8981887806121188,0.6023537135090699,0.656011966571332,0.36886513630812445,0.44765751527646624,0.5980115054499615,0.5570035642161918,0.610083462827705,0.21506165243974762,0.8836570770331306,0.04017456231019345,bch
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,polar
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,1.0,Block
0.5,0.4458046853542328,0.4161446988582611,0.5083943009376526,0.4458046853542328,0.3644140660762787,0.4243258535861969,0.5083943009376526,0.5,0.4458046853542328,0.3644140660762787,0.4243258535861969,0.45411548,0.3644140660762787,0.37222665548324585,0.37222665548324585,Conv
0.4617025417376729,0.49010124309369363,0.9170269766360316,0.7781053696291991,0.39253248827165255,0.3948381132971608,0.9820062302625903,0.5947714338950968,0.1537938493549318,0.1855170727587967,0.006692724868944788,0.5949118948729852,0.8493961026838096,0.3074456448366222,0.7160418187068629,0.9163850663725529,bch
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,polar
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,Block
0.5,0.4513425827026367,0.4742019474506378,0.5381245017051697,0.4742019474506378,0.5381245017051697,0.4742019474506378,0.5861427783966064,0.5,0.4513425827026367,0.42591652274131775,0.5608859658241272,0.5381245,0.4742019474506378,0.5861427783966064,0.5,Conv
